,Weeks on Chart,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Debut Position,LyricPositive,LyricNeutral,LyricNegative,TweetPositive,TweetNeutral,TweetNegative,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 0,Classification
519,18,FALSE,200026,57,0.645,0.84,4,-5.894,1,0.0518,0.0452,0,0.327,0.805,151.94,4,97,29,60,10,10,82,6,0,0,0.937248588,0,0,0,0,0,0,0.044563398,4
520,18,FALSE,184173,65,0.526,0.85,10,-4.47,0,0.0313,0.023,0,0.0948,0.338,141.973,4,97,0,100,0,5,93,1,0.244814575,0,0.018363666,0,0,0,0.410712272,0,0.314103633,0,4
521,18,FALSE,185194,68,0.628,0.737,7,-4.437,1,0.041,0.0625,0,0.0777,0.592,91.507,4,85,9,90,0,5,94,0,0,0,0,0,0,0,0,0,0.525564432,0.463164181,6
522,18,FALSE,217413,60,0.657,0.674,1,-5.273,1,0.0319,0.0326,1.88E-05,0.0947,0.336,106.005,4,95,10,78,10,0,100,0,0.24968195,0,0,0,0,0.737409234,0,0,0,0,4
523,18,FALSE,188466,64,0.626,0.707,5,-5.755,0,0.0425,0.0169,0,0.0769,0.653,88.543,4,89,2,97,0,10,89,0,0,0.063253559,0,0,0,0,0.55461967,0,0.374980271,0,4
524,18,TRUE,348853,73,0.372,0.477,7,-9.838,0,0.0497,0.484,0,0.0844,0.254,101.097,4,60,11,79,9,4,95,0,0.848064542,0,0,0,0,0,0,0,0.141542017,0,5
525,18,TRUE,230400,82,0.661,0.44,2,-9.104,1,0.0803,0.457,0,0.128,0.352,149.937,4,71,4,73,22,0,100,0,0,0.190350115,0.100770734,0,0.183364823,0.517914891,0,0,0,0,6
526,18,FALSE,222040,69,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,4,99,15,80,4,0,100,0,0,0,0,0,0,0.97630471,0,0,0,0,5
527,18,FALSE,187586,60,0.523,0.834,6,-3.561,1,0.0281,0.254,0,0.393,0.445,92.99,4,94,2,97,0,0,100,0,0.987317562,0,0,0,0,0,0,0,0,0,5
528,18,FALSE,186118,73,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78E-06,0.0891,0.727,98.007,4,81,28,56,15,0,100,0,0.979537845,0,0,0,0,0,0,0,0,0,4
529,18,TRUE,263013,80,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26E-05,0.106,0.28,72.989,4,57,6,88,4,25,74,0,0.304858863,0,0,0,0,0,0,0,0.685611844,0,6
530,18,TRUE,212027,80,0.742,0.599,8,-6.256,1,0.0465,0.00419,1.02E-05,0.126,0.154,110.977,3,87,6,89,4,3,96,0,0,0.142840013,0,0,0.846628428,0,0,0,0,0,4
531,18,TRUE,180520,61,0.618,0.727,3,-7.224,0,0.208,0.0312,0,0.196,0.401,164.992,4,14,3,90,5,0,100,0,0.049722303,0.068229295,0,0,0,0,0,0,0.873806119,0,2
532,18,FALSE,219360,55,0.477,0.737,3,-8.166,1,0.0345,0.122,0.00167,0.105,0.468,147.959,4,96,0,97,2,3,96,0,0.055047456,0,0,0,0,0,0.931828678,0,0,0,5
533,18,FALSE,203293,67,0.536,0.722,4,-4.163,1,0.0284,0.312,0,0.117,0.499,143.78,4,93,0,92,7,0,100,0,0.149117574,0.839766264,0,0,0,0,0,0,0,0,5
534,18,TRUE,279906,87,0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,4,26,8,83,8,7,76,15,0.450083196,0.049346857,0,0.154163346,0.195208564,0.07606484,0,0,0.071930639,0,2
535,18,TRUE,223413,76,0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,4,51,3,96,0,0,100,0,0,0,0.037506826,0,0,0,0.954067171,0,0,0,3
536,18,FALSE,205200,73,0.594,0.824,9,-4.252,1,0.0458,0.0617,0,0.0861,0.671,116.005,4,89,0,97,2,5,95,0,0.982683957,0,0,0,0,0,0,0,0,0,4
537,18,FALSE,208863,60,0.586,0.927,2,-3.014,1,0.0547,0.0164,7.24E-06,0.153,0.549,111.977,4,97,58,41,0,14,85,0,0.600990593,0.329908431,0,0.014941468,0,0,0,0,0,0.045459129,5
538,18,TRUE,241266,69,0.816,0.535,9,-8.302,1,0.338,0.147,4.53E-06,0.176,0.435,80.012,4,83,6,53,40,0,100,0,0.187724635,0.526582479,0,0,0,0.156335518,0,0,0.122899078,0,4
539,18,FALSE,191826,66,0.497,0.805,11,-3.995,1,0.0332,0.125,0,0.167,0.696,166.048,4,92,8,85,6,2,97,0,0.939616978,0.05074,0,0,0,0,0,0,0,0,5
540,18,FALSE,197840,64,0.846,0.711,0,-7.939,1,0.061,0.496,0,0.247,0.883,120.013,4,96,2,87,10,2,89,8,0,0,0,0,0,0.239655197,0,0,0.747513652,0,5
541,18,FALSE,218053,45,0.557,0.571,10,-8.106,1,0.0281,0.476,0.00114,0.101,0.392,80.981,4,99,2,90,7,5,91,3,0.379478633,0,0,0.219180211,0,0,0,0,0,0.392001778,5
542,18,FALSE,221466,59,0.549,0.663,1,-5.598,1,0.0291,0.012,4.63E-06,0.0751,0.553,138.02,4,97,12,67,20,0,9,91,0,0.981242299,0,0,0,0,0,0,0,0,4
543,18,FALSE,214626,63,0.638,0.441,2,-9.064,1,0.0347,0.0422,1.33E-05,0.107,0.473,76.078,4,97,2,93,4,1,98,0,0,0.970691204,0.018914176,0,0,0,0,0,0,0,5
544,18,FALSE,182946,54,0.667,0.886,4,-5.12,1,0.0387,0.0265,0,0.0759,0.948,146.076,4,86,4,95,0,18,79,2,0.914624393,0,0,0,0,0.072253786,0,0,0,0,5
545,18,TRUE,232706,62,0.735,0.567,0,-5.962,1,0.0635,0.552,0,0.0659,0.574,149.968,4,98,19,74,5,0,100,0,0,0,0.050718892,0,0,0,0,0,0.92466855,0.018676762,5
546,18,FALSE,198001,70,0.828,0.56,0,-6.685,1,0.0327,0.548,3.66E-05,0.15,0.872,122.054,4,97,44,55,0,1,98,0,0.986562669,0,0,0,0,0,0,0,0,0,5
547,18,FALSE,177305,64,0.602,0.929,6,-2.741,0,0.0839,0.118,0,0.103,0.677,130.024,4,76,6,93,0,5,93,1,0.314329237,0.053124655,0.619576931,0,0,0,0,0,0,0,5
548,18,FALSE,210760,54,0.434,0.868,7,-1.208,1,0.0603,0.00407,1.98E-06,0.0919,0.204,161.886,4,99,25,59,15,2,94,3,0,0,0,0.032435171,0,0.047737502,0.092520744,0,0.822790265,0,4
549,18,FALSE,221306,86,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58E-05,0.118,0.453,68.534,4,19,18,81,0,6,85,8,0,0.021002738,0,0,0,0.54038012,0,0.424026012,0,0,2
550,18,FALSE,254805,74,0.448,0.826,2,-3.244,0,0.0319,0.00756,0,0.117,0.19,77.093,4,54,3,90,6,7,92,0,0,0,0,0,0,0,0.980426252,0,0,0,6
551,18,TRUE,150043,82,0.785,0.554,0,-6.571,1,0.0409,0.283,3.40E-06,0.116,0.144,128.047,4,25,7,92,0,9,89,1,0.7935009,0.174741521,0,0,0,0,0,0,0.025272498,0,5
552,18,FALSE,177066,64,0.555,0.896,0,-3.295,1,0.0388,0.00434,0,0.145,0.578,114.995,4,100,10,78,10,0,98,1,0.646396995,0,0,0,0,0,0,0,0.343072355,0,5
553,17,FALSE,206597,75,0.576,0.724,0,-5.147,1,0.0274,0.016,0,0.107,0.34,93.029,4,86,2,94,2,4,86,8,0,0,0,0.559188068,0,0,0.420289338,0,0,0,4
554,17,FALSE,183946,58,0.638,0.733,4,-4.7,1,0.052,0.231,0,0.103,0.651,87.999,4,93,4,91,4,14,85,0,0.3246755,0.423302203,0.240349889,0,0,0,0,0,0,0,5
555,17,FALSE,199746,63,0.529,0.891,8,-4.36,1,0.043,0.0457,0,0.0942,0.329,104.031,4,83,21,78,0,100,0,0,0.301769823,0.24164854,0,0,0,0,0,0,0,0.448711783,5
556,17,FALSE,159735,84,0.682,0.919,0,-3.18,0,0.0875,0.256,0,0.442,0.535,95.982,4,52,0,90,9,11,80,7,0.49465704,0.063667618,0,0,0,0,0.121121943,0.315826952,0,0,1
557,17,TRUE,219758,55,0.686,0.623,1,-3.425,1,0.13,0.00287,0.00145,0.219,0.176,140.171,4,56,11,80,8,0,100,0,0.057324268,0.214971915,0,0.129646435,0,0,0.559108973,0.036183257,0,0,3
558,17,TRUE,225773,78,0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,4,1,16,83,0,4,95,0,0.074181594,0.290625483,0,0,0,0,0.429634124,0,0.200717136,0,0
559,17,FALSE,184506,67,0.503,0.824,3,-4.039,1,0.0524,0.083,0,0.21,0.448,161.981,4,97,19,71,9,3,92,5,0,0,0.317561179,0,0,0,0,0.667339087,0,0,4
560,17,FALSE,183808,67,0.339,0.707,0,-5.121,0,0.0428,0.0113,0,0.337,0.359,173.993,4,97,11,85,2,1,96,2,0,0.056063745,0,0,0,0,0.810722768,0,0.116129689,0,5
561,17,FALSE,186240,81,0.706,0.358,6,-8.331,1,0.0348,0.677,0,0.107,0.478,75.991,4,91,0,97,2,12,86,1,0.493128389,0,0,0,0,0,0,0,0.495754957,0,3
562,17,TRUE,218880,75,0.705,0.505,8,-6.923,1,0.192,0.142,0,0.164,0.391,160.043,4,31,4,86,8,4,95,0,0,0,0,0,0,0.139187753,0,0,0.852807343,0,6
563,17,FALSE,182213,59,0.538,0.775,7,-5.48,1,0.0291,0.0053,0,0.0807,0.614,154.889,4,99,7,78,14,7,93,0,0,0.145650491,0,0,0,0.490913719,0.353429645,0,0,0,5
564,17,FALSE,199693,68,0.507,0.372,1,-8.433,1,0.0303,0.481,0,0.271,0.257,86.422,4,98,10,86,3,4,92,4,0.959072053,0,0,0,0,0,0,0,0,0,4
565,17,FALSE,155653,63,0.722,0.593,1,-3.953,1,0.0269,0.017,1.42E-06,0.067,0.326,98.982,4,90,35,60,3,1,98,0,0,0,0,0,0,0,0.979059994,0,0,0,4
566,17,TRUE,160000,71,0.658,0.736,9,-6.097,0,0.308,0.113,0,0.0978,0.804,143.966,4,96,4,69,26,0,97,2,0,0,0,0.126658246,0,0.040977642,0,0,0.824581623,0,5
567,17,FALSE,181053,59,0.636,0.428,0,-6.512,1,0.0375,0.434,1.02E-05,0.0903,0.32,139.919,4,94,3,74,22,1,97,2,0,0,0,0,0,0,0,0.971860409,0,0,4
568,17,FALSE,167106,76,0.683,0.598,0,-5.487,1,0.0423,0.00873,0,0.156,0.62,78.969,4,27,7,92,0,22,73,4,0.806962729,0.183505401,0,0,0,0,0,0,0,0,3
569,17,TRUE,181739,55,0.923,0.599,6,-4.888,1,0.238,0.07,1.23E-06,0.0951,0.667,138.024,4,96,3,81,15,0,98,1,0,0.986357689,0,0,0,0,0,0,0,0,5
570,17,FALSE,233826,57,0.626,0.831,7,-5.69,1,0.0481,0.0628,0,0.0799,0.304,100.009,4,74,8,86,6,7,93,0,0.185639963,0.805564106,0,0,0,0,0,0,0,0,5
571,17,TRUE,220963,65,0.741,0.58,0,-7.741,1,0.378,0.153,0,0.109,0.428,97.092,4,87,8,77,13,5,91,3,0.09980154,0.201384127,0,0,0,0.627791524,0,0,0,0.066060387,5
572,17,TRUE,152000,77,0.91,0.366,1,-9.954,1,0.0941,0.0996,0,0.261,0.74,119.985,4,64,3,87,8,2,97,0,0.102094233,0,0,0,0,0.161254317,0,0,0.728691399,0,4
573,17,TRUE,224906,60,0.686,0.342,5,-8.555,0,0.0447,0.0212,0,0.111,0.429,104.995,4,96,3,72,24,3,96,0,0,0,0.98042798,0,0,0,0,0,0,0,6
574,17,FALSE,189466,65,0.552,0.893,0,-4.593,1,0.0383,0.0158,0,0.105,0.777,163.948,4,97,7,90,2,12,88,0,0.91959089,0,0,0,0,0,0,0,0.063380308,0,4
575,17,TRUE,208330,66,0.703,0.736,4,-5.709,0,0.046,0.186,1.92E-05,0.174,0.274,119.955,4,73,4,93,2,6,90,2,0.345467091,0.066891275,0,0,0.400345355,0,0.177608639,0,0,0,5
576,17,TRUE,227560,60,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.016,4,93,7,90,1,4,95,0,0.236988574,0.57685107,0,0,0,0,0,0.179013714,0,0,6
577,17,TRUE,332300,76,0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948,4,76,4,83,11,1,98,0,0,0.794601083,0,0,0,0.046468902,0,0,0.155802637,0,3
578,17,TRUE,224213,68,0.792,0.563,1,-4.838,1,0.0793,0.283,0,0.128,0.288,133.996,4,100,14,73,12,0,100,0,0.157389939,0.27883777,0,0.208468989,0,0,0,0,0.349529117,0,5
579,17,FALSE,193333,68,0.575,0.844,3,-1.772,0,0.0633,0.226,0,0.0538,0.542,87.007,4,90,4,91,4,6,93,0,0.58524102,0,0.027226198,0.315176398,0,0,0.065900266,0,0,0,4
580,17,FALSE,210133,69,0.602,0.463,10,-9.666,1,0.0279,0.165,0.00968,0.0975,0.454,142.635,4,96,32,68,0,9,86,3,0,0,0.976912677,0,0,0,0,0,0,0,4
581,16,FALSE,199746,56,0.488,0.713,0,-6.148,1,0.0472,0.0569,0,0.305,0.483,167.973,4,99,31,56,12,2,98,0,0,0.984205663,0,0,0,0,0,0,0,0,5
582,16,TRUE,248520,75,0.698,0.66,0,-7.883,1,0.052,0.0226,0,0.0622,0.451,159.949,4,76,6,88,5,98,2,0,0,0.885751426,0,0,0,0,0,0,0.104243003,0,4
583,16,FALSE,236786,62,0.488,0.833,11,-6.571,1,0.0437,0.0352,0.0172,0.34,0.751,174.006,4,93,14,86,0,9,90,0,0.348695606,0.258424342,0,0,0,0,0,0,0.38412407,0,4
584,16,FALSE,242440,54,0.669,0.747,6,-7.108,1,0.0428,0.141,0,0.185,0.483,122.531,4,96,11,78,10,0,100,0,0,0,0.54988575,0,0,0,0,0,0.436773539,0,4
585,16,FALSE,240776,67,0.713,0.842,6,-5.424,0,0.0984,0.0686,0,0.341,0.435,102.968,4,75,11,76,11,10,85,3,0.093856312,0,0,0,0,0.892342627,0,0,0,0,5
586,16,TRUE,243976,84,0.729,0.603,6,-6.736,0,0.0666,0.0948,0,0.113,0.207,134.972,4,28,0,91,8,0,97,2,0.072983004,0.203979179,0,0,0,0.55928719,0,0,0.159368485,0,6
587,16,FALSE,185413,60,0.394,0.8,4,-4.17,0,0.0413,0.0266,0,0.184,0.525,162.053,4,85,18,81,0,1,97,1,0.302304089,0.671019912,0,0,0,0,0,0,0,0,5
588,16,TRUE,201609,74,0.512,0.512,4,-6.008,0,0.285,0.654,0,0.148,0.434,95.11,1,88,6,91,1,0,97,2,0,0,0.991814911,0,0,0,0,0,0,0,5
589,16,FALSE,194080,72,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90,4,18,2,94,2,0,100,0,0,0,0.173879132,0,0,0,0,0,0.235773385,0.575757504,3
590,16,FALSE,218773,75,0.617,0.759,0,-6.785,0,0.0677,0.0026,0,0.419,0.324,122.925,4,96,22,75,1,6,93,0,0.133154243,0,0,0,0.579580903,0.272674501,0,0,0,0,3
591,16,FALSE,215080,70,0.505,0.79,3,-5.442,0,0.035,0.263,0.0884,0.123,0.445,155.934,4,96,10,90,0,3,96,0,0,0,0,0,0,0.978039086,0,0,0,0,5
592,16,TRUE,293040,70,0.801,0.543,5,-9.236,1,0.091,0.564,0,0.116,0.534,133.982,4,90,16,73,10,7,92,0,0,0.803449094,0,0,0.04704053,0,0.143201023,0,0,0,5
593,16,FALSE,204093,58,0.456,0.874,10,-4.129,0,0.114,0.0595,1.12E-05,0.111,0.5,200.179,4,73,0,91,8,2,96,1,0.212502554,0.099668026,0.140128866,0.540800095,0,0,0,0,0,0,4
594,16,FALSE,216800,66,0.735,0.831,9,-5.898,1,0.0332,0.00166,0.217,0.291,0.756,123.017,4,100,0,78,21,16,81,2,0.066934668,0,0.921787977,0,0,0,0,0,0,0,6
595,16,TRUE,143791,74,0.888,0.525,1,-5.665,1,0.305,0.029,5.68E-06,0.137,0.243,133.983,4,16,4,59,36,7,82,10,0.410681665,0.353706032,0,0.053116895,0,0,0,0,0.178354725,0,3
596,16,TRUE,232733,78,0.62,0.613,0,-5.83,1,0.0795,0.0607,0,0.117,0.483,82.43,4,77,10,83,5,0,100,0,0.129121304,0.314100325,0.400278211,0,0,0,0,0.065930784,0.08659856,0,4
597,16,FALSE,209280,70,0.611,0.8,0,-5.61,1,0.0377,0.257,0,0.194,0.527,89.974,4,87,23,74,1,0,99,1,0,0.878740311,0,0,0,0,0,0.103701502,0,0,5
598,16,FALSE,240000,68,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62E-06,0.145,0.366,129.998,4,17,0,95,4,81,18,0,0.863540828,0,0,0.120116018,0,0,0,0,0,0,3
599,16,FALSE,253933,70,0.281,0.58,9,-5.967,1,0.0323,0.333,0,0.122,0.282,151.568,3,90,27,72,0,5,94,0,0,0,0,0.426284641,0,0,0,0,0.56080544,0,4
600,16,TRUE,154023,79,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57E-06,0.115,0.107,127.05,4,46,2,87,9,4,94,1,0.06871967,0.301742375,0,0.624640286,0,0,0,0,0,0,6
601,16,FALSE,215280,98,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,4,7,9,85,4,14,75,10,0,0,0.980422556,0,0,0,0,0,0,0,0
602,16,FALSE,157492,81,0.505,0.428,5,-5.604,1,0.221,0.489,0,0.0977,0.618,175.813,4,48,15,79,5,0,100,0,0,0,0,0,0,0,0.974992573,0,0,0,4
603,16,FALSE,172253,74,0.628,0.757,7,-3.561,1,0.0281,0.113,0,0.263,0.727,96.016,4,98,28,71,0,2,95,1,0.175862536,0,0,0.631195664,0,0,0.176265925,0,0,0,5
604,16,FALSE,239000,83,0.258,0.437,11,-6.593,0,0.039,0.101,1.27E-06,0.106,0.0967,180.043,4,44,13,86,0,0,100,0,0.98593235,0,0,0,0,0,0,0,0,0,4
605,16,FALSE,190426,58,0.499,0.797,2,-4.845,1,0.0402,0.00472,0,0.297,0.591,85.054,4,99,6,66,26,1,98,0,0.281779379,0,0,0,0,0.093120739,0,0,0,0.613618195,5
606,16,FALSE,204400,78,0.76,0.588,9,-7.082,1,0.0775,0.0485,0,0.0847,0.384,102.974,4,77,58,35,6,2,97,0,0,0,0,0.3782233,0,0,0.608437657,0,0,0,5
607,16,TRUE,214466,75,0.899,0.586,11,-7.866,0,0.344,0.279,0,0.0836,0.492,150.001,4,19,11,80,7,4,64,32,0,0.922736049,0,0,0,0.068062708,0,0,0,0,2
608,16,FALSE,176986,60,0.521,0.805,9,-4.481,1,0.0289,0.124,0.000219,0.33,0.527,141.967,4,90,0,100,0,6,94,0,0.982685864,0,0,0,0,0,0,0,0,0,5
609,16,TRUE,169344,72,0.804,0.66,10,-4.86,0,0.0726,0.0319,0,0.103,0.257,94.053,4,82,3,90,6,11,88,0,0,0,0,0,0.696012497,0.11159426,0,0,0.183954298,0,4
610,16,FALSE,156346,84,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,4,75,11,77,11,0,100,0,0,0,0,0,0,0.97803998,0,0,0,0,4
611,16,FALSE,213306,69,0.443,0.538,1,-5.477,1,0.0309,0.327,4.61E-05,0.0866,0.245,157.97,4,91,2,89,8,1,98,0,0.62546736,0.169602737,0,0,0,0,0,0.191715136,0,0,6
612,16,TRUE,226733,79,0.51,0.835,3,-4.673,1,0.0447,0.00791,0,0.219,0.435,140.024,4,56,39,60,0,0,100,0,0,0,0.979988635,0,0,0,0,0,0,0,5
613,16,FALSE,222146,71,0.517,0.813,1,-6.325,1,0.0558,0.0153,0,0.106,0.444,83.005,4,82,12,81,5,2,97,0,0,0,0,0,0.145315781,0,0.844552159,0,0,0,5
614,16,FALSE,201013,56,0.625,0.569,0,-5.954,1,0.0271,0.26,0,0.127,0.361,149.987,4,92,8,92,0,0,100,0,0,0.981991291,0,0,0,0,0,0,0,0,5
615,16,FALSE,278893,61,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09E-05,0.0841,0.372,97.04,4,9,13,84,2,50,50,0,0,0.497277915,0,0,0,0.157242298,0,0,0.333808839,0,2
616,16,FALSE,216093,71,0.472,0.884,9,-2.306,1,0.0584,0.185,0,0.178,0.718,159.96,4,86,2,97,0,8,91,0,0.392130047,0,0,0,0,0.046496138,0,0,0.54840219,0,4
617,16,TRUE,159915,72,0.734,0.751,1,-7.26,1,0.285,0.00529,0,0.183,0.56,161.997,4,79,4,76,20,15,84,0,0,0.684685349,0,0,0,0,0,0,0.30670321,0,6
618,16,TRUE,143226,81,0.726,0.408,11,-6.606,0,0.0614,0.603,0,0.225,0.459,115.918,4,87,2,93,4,5,93,1,0,0.134162679,0,0.560545743,0,0.273356855,0.020815097,0,0,0,3
619,16,TRUE,199427,80,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96E-06,0.214,0.57,98.985,4,11,10,48,41,34,65,0,0,0.104112618,0,0,0,0.079349838,0,0.643262565,0.166955411,0,2
620,15,TRUE,190066,85,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98E-06,0.795,0.413,79.635,4,13,7,63,29,1,94,4,0,0.681623101,0,0,0,0,0,0,0.309176236,0,2
621,15,TRUE,202625,75,0.861,0.666,8,-5.18,0,0.343,0.00218,0,0.272,0.853,145.041,4,19,11,62,25,0,0,100,0,0.211657271,0,0,0,0.223305687,0,0,0.561079323,0,6
622,15,TRUE,206400,70,0.614,0.541,1,-5.659,0,0.0407,0.292,0,0.106,0.394,112.013,4,97,31,60,7,6,92,1,0,0,0.622139156,0,0,0.363564789,0,0,0,0,6
623,15,FALSE,242081,71,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,4,98,2,93,4,0,100,0,0,0,0,0,0,0.184758469,0.795223534,0,0,0,4
624,15,TRUE,207038,72,0.813,0.528,6,-6.305,0,0.313,0.0715,0,0.125,0.131,79.532,4,49,6,70,23,3,87,9,0,0.141907692,0,0,0,0.657051563,0,0.03965281,0.156382859,0,4
625,15,FALSE,202306,62,0.793,0.774,0,-3.667,0,0.0478,0.156,0,0.193,0.547,113.967,4,77,18,81,0,33,66,0,0,0,0,0.757733822,0,0,0,0,0.227713212,0,4
626,15,FALSE,217906,65,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87E-05,0.0973,0.398,120.012,4,74,4,79,15,0,91,8,0,0,0,0,0,0,0.905547738,0,0.08468993,0,4
627,15,TRUE,196760,86,0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,4,16,11,55,33,0,100,0,0.13699168,0.293546826,0,0,0.437018037,0,0.062008064,0,0.064683855,0,3
628,15,FALSE,180346,55,0.61,0.876,0,-4.244,1,0.0394,0.0247,0,0.31,0.783,115.05,4,91,11,88,0,0,99,1,0.135875747,0.192318842,0,0,0,0,0.341358274,0.319330871,0,0,5
629,15,FALSE,212280,67,0.561,0.245,1,-6.372,1,0.0344,0.904,0,0.0933,0.402,109.558,4,8,22,77,0,4,94,1,0,0,0,0,0,0,0.988883197,0,0,0,2
630,15,FALSE,229573,88,0.499,0.8,1,-2.665,0,0.0502,0.0906,0,0.147,0.272,139.919,4,8,1,94,3,0,100,0,0.651213944,0.336280525,0,0,0,0,0,0,0,0,2
631,15,TRUE,176640,87,0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,4,87,5,82,11,0,100,0,0,0.847074032,0,0,0,0.143044084,0,0,0,0,4
632,15,FALSE,231906,78,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64E-05,0.0813,0.343,139.934,4,64,8,88,2,10,89,0,0.213467717,0.162294626,0,0,0,0,0.197256714,0,0.414729029,0,2
633,15,FALSE,208733,60,0.711,0.796,10,-5.87,1,0.0341,0.0716,0.0045,0.262,0.901,109.991,4,71,0,100,0,2,97,0,0,0,0,0,0,0,0,0.965368867,0,0,6
634,15,FALSE,221039,61,0.359,0.621,11,-7.482,0,0.0443,0.0253,0.0586,0.223,0.422,113.699,4,31,2,97,0,1,98,0,0,0.433804125,0,0,0,0.174629048,0.371560216,0,0,0,4
635,15,FALSE,244146,64,0.534,0.666,9,-9.471,1,0.0335,0.0143,0.0615,0.113,0.59,87.401,4,97,0,97,2,0,98,1,0,0.221661747,0.757809281,0,0,0,0,0,0,0,5
636,15,FALSE,146000,50,0.883,0.85,10,-4.053,0,0.361,0.308,0,0.368,0.711,150.138,4,61,5,92,2,5,92,1,0,0.986947,0,0,0,0,0,0,0,0,4
637,15,FALSE,178333,66,0.707,0.531,1,-7.014,1,0.0273,0.0147,2.11E-06,0.175,0.417,106.992,4,91,12,84,3,9,88,1,0.137304336,0.249839008,0,0,0,0.04986928,0,0,0.553607345,0,4
638,15,TRUE,200760,66,0.664,0.608,1,-6.093,1,0.214,0.0477,0,0.225,0.262,97.933,4,95,4,81,13,3,95,1,0,0.16791819,0,0,0,0,0,0,0.82338202,0,5
639,15,FALSE,220146,54,0.595,0.823,2,-5.864,1,0.0483,0.0385,1.35E-06,0.0984,0.745,108.99,4,98,6,93,0,4,96,0,0,0,0,0,0,0,0.812566578,0.171424329,0,0,5
640,15,FALSE,219043,77,0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.163,0.636,123.063,4,87,2,95,2,0,100,0,0.211645454,0,0,0,0,0,0,0.776042223,0,0,4
641,15,TRUE,211573,68,0.775,0.417,7,-8.895,0,0.0974,0.72,0,0.125,0.608,109.956,4,91,20,79,0,2,95,1,0,0.825117052,0.11813736,0.045801364,0,0,0,0,0,0,5
642,15,FALSE,189533,70,0.711,0.696,7,-5.05,1,0.0871,0.16,0,0.17,0.694,80.512,4,93,18,81,0,14,80,4,0.681470454,0.304489255,0,0,0,0,0,0,0,0,4
643,15,FALSE,238626,66,0.534,0.784,8,-3.59,1,0.0339,0.205,0.00579,0.106,0.6,92.147,4,89,9,90,0,11,83,4,0,0.164185703,0,0.554638386,0,0,0.266582638,0,0,0,5
644,15,FALSE,189800,51,0.586,0.633,3,-7.688,1,0.0318,0.475,4.29E-06,0.164,0.445,148.984,4,97,16,83,0,9,90,0,0.224761158,0,0,0,0,0.76253444,0,0,0,0,5
645,15,TRUE,235652,58,0.563,0.414,0,-11.409,1,0.37,0.0298,0,0.0854,0.446,193.549,4,94,13,79,7,7,92,0,0.121872075,0.147060797,0,0.092209712,0,0.211886689,0.422422022,0,0,0,5
646,15,TRUE,255378,75,0.936,0.588,7,-6.948,0,0.136,0.0146,0,0.139,0.238,124.987,4,36,15,82,1,10,87,2,0.134973928,0.401475966,0,0,0,0,0,0.211679757,0.248274177,0,6
647,15,FALSE,212606,89,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,4,97,20,79,0,7,89,3,0,0,0,0,0,0.974276185,0,0,0,0,5
648,15,FALSE,173960,64,0.443,0.831,11,-5.606,1,0.0616,0.414,0,0.204,0.588,182.064,4,94,25,64,9,88,11,0,0.267492592,0,0,0,0.587078571,0,0,0,0.132091314,0,4
649,15,TRUE,250053,69,0.412,0.619,7,-6.39,1,0.0725,0.0868,2.55E-06,0.4,0.234,95.977,4,95,24,72,3,0,92,7,0,0,0,0.321407288,0,0,0.319557279,0,0.35150516,0,6
650,15,FALSE,189104,73,0.44,0.803,5,-6.162,1,0.0512,0.127,0,0.128,0.633,79.312,4,90,2,97,0,12,86,1,0.076852195,0,0.140887856,0,0,0.771647274,0,0,0,0,5
